Column,dipl,HS_corr,HS_persname,persname,HS_persname_check,HS_comment,HS_link,dipl_ctx_lr15,pb_n,doc,dipl-ids
334,Gmelin,,Eberhard Gmelin,Eberhard_Gmelin,true,Name,,Anwendung . &quot; Man hat ſie ehe⸗ mals als ein vorzügliches Augenmittel gerühmt ; &quot; Gmelin . Aus Kräuterbüchern : &quot; Das Pulver da⸗ von iſt kräftig wider die Gelbſucht eingenommen,168,Kraeuterbuch_1914_Losch,"['RIDGES_Herbology_Version9.0/Kraeuterbuch_1914_Losch#sSpan20261', 'RIDGES_Herbology_Version9.0/Kraeuterbuch_1914_Losch#sTok20262_virtualSpan']"
335,Gmelin,,Eberhard Gmelin,Eberhard_Gmelin,true,Name,,"ihr Geruch iſt angenehmer und ihre Wirkung in Beſchwerden der monatlichen Reinigung berühmter ; &quot; Gmelin . &quot; Etliche meinen , Beifuſz habe darum den Namen , ſo man's in",164,Kraeuterbuch_1914_Losch,"['RIDGES_Herbology_Version9.0/Kraeuterbuch_1914_Losch#sSpan20252', 'RIDGES_Herbology_Version9.0/Kraeuterbuch_1914_Losch#sTok20253_virtualSpan']"
336,Rgl.,,Eduard August von Regel,Eduard_August_von_Regel,true,Kürzel,,"Arten von P. gilt dasselbe wie von Chrysocoma ( S. 169 ) . 580. Trichanthemis Rgl. et Schmalhausen . Kf. mittelgroß , einzeln lang gestielt , homogam ; Hüllb. 3—4reihig",283,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23595', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23596_virtualSpan']"
337,Rgl.,,Eduard August von Regel,Eduard_August_von_Regel,true,Kürzel,,"bildender , niedriger Strauch mit fiederförmig eingeschnittenen B. 1 Art in Turkestan , Tr. karataviensis Rgl. et Schmalh. 581. Stilpnophytum Less. Kf. ziemlich klein bis mittelgroß , ebensträußig , homo- gam",283,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23597', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23598_virtualSpan']"
338,Eraſiſtratus,,Erasistratos,Erasistratos,true,Name,https://de.wikipedia.org/wiki/Erasistratos,"/ Antinomachus den Staudenklee Cyti- ſum , Morchio den Rettich / Vergilius das Ebenholtz / Eraſiſtratus den Weyderich Lyſimachi- am , Homerus den Saffran / den wolriechenden Klee / vnd Hiacynthum",NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40195', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40196_virtualSpan']"
339,Wie denn auch der Prophet Eſaias,persname anpassen,Jesaja (Tanach/Bibel),Esaias,false,"""Jesaja war der erste große Schriftprophet der hebräischen Bibel.""",https://de.wikipedia.org/wiki/Jesaja,geſchaffen / vnd laſz jhn nicht von dir / weil du ſein doch bedarffeſt . Wie denn auch der Prophet Eſaias den König Hiskia nicht allein zu einem ſeligen Sterbſtuͤndlein berei⸗ tet / Sonder jhm auch,NaN,Paradeiszgaertlein-VR_1588_Rosbach,"['RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok594_virtualSpan', 'RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok595_virtualSpan', 'RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok596_virtualSpan', 'RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok597_virtualSpan', 'RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok598_virtualSpan', 'RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok599_virtualSpan']"
340,Eucha⸗ rion Roͤſzli,,Eucharius Rösslin der Jüngere,Eucharius_Rösslin_der_Jüngere,true,Name,,zů teüdtſch geheiſſen / wiewol vom frommen vnd hocherfarnen Jo⸗ hann Cuba / nachmalen Eucha⸗ rion Roͤſzli diſz kraut Verbena ſu pina ernamſet iſt / habe ich nicht deſtminder dieweil mir,xxxi,WieSichMeniglich_1557_vonBodenstein,"['RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sTok864_virtualSpan', 'RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sTok865_virtualSpan', 'RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sTok866_virtualSpan']"
341,FAB. COLVMNA,,Fabio Columna,Fabio_Columna,true,Name,https://de.wikipedia.org/wiki/Fabio_Colonna,"bemercket auch Herr Hof⸗Rath Haller 1. c. Nichts deſto weniger ſcheinet diejenige Art , welche FAB. COLVMNA als wohlruͤchend und eines hoͤchſt angenehmen Ge⸗ wuͤrtzhaften und zuſammenziehenden Geſchmackes , nebſt dem ge⸗",NaN,BlackwellischesKraeuterbuch_1750_Blackwell,"['RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sTok2846_virtualSpan', 'RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sTok2847_virtualSpan']"
342,Philippus Beroaldus,persname anpassen,Filippo Beroaldo d. Ä.,Filippo_Beroaldo,false,"Filippo Beroaldo der Ältere
* 7. November 1453 in Bologna; † 1505 ebenda

"" Von 1472 an war er Lehrer für Rhetorik und Poesie in Bologna, dann in Parma, Paris und Mailand. 1479 kehrte er nach Bologna zurück und war dort seit 1503 als Nachfolger von Alberto Parisi auch Cancelliere.""",https://de.wikipedia.org/wiki/Filippo_Beroaldo_der_%C3%84ltere,die feulung des Magens / das wiſſen die Zaͤchbruͤder wol / daruon oben geredt . Philippus Beroaldus allegiert Paladi⸗ um / derſelbig ſetzt vnd lehret / Das Wermut wein nuͤtz ſey für,NaN,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok3342_virtualSpan', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok3343_virtualSpan']"
343,Flauius Ioſephus,,Flavius Josephus,Flavius_Josephus,true,Name,,vnd Gewaͤchſz / vnd Kraͤfften der Wurtzeln erkennen / ſo zeiget auch der alt Hiſtoriſchreiber Flauius Ioſephus lib. 8. cap. 2. von dem Juͤdiſchen Krieg an / wie daſz der gemelt vnd,NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok5300_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok5301_virtualSpan']"
344,Chevallier,,François Fulgis Chevallier,François_Fulgis_Chevallier,true,Name,,"pflanzenſaure Salze . Nach Martini enthält die Blume auch ein blaues , flüchtiges Oel . Chevallier und Laſſaigne fanden noch gelbes , feſtes , riechendes Harz , Pflanzeneiweiſz und Galläpfelſäure .",320,GemeinnuetzigesKraeuterbuch_1874_Siegmund,"['RIDGES_Herbology_Version9.0/GemeinnuetzigesKraeuterbuch_1874_Siegmund#sSpan27464', 'RIDGES_Herbology_Version9.0/GemeinnuetzigesKraeuterbuch_1874_Siegmund#sTok27465_virtualSpan']"
345,Wulf.,,Franz Xaver von Wulfen,Franz_Xaver_von_Wulfen,true,Kürzel,,"ein- fachen oder in wenige Abschnitte geteilten B. in Nordamerika und Mexiko . A. spicata Wulf. mit einfachen Stengeln und traubig-ährigem Blütenstand , Alpenpfl. A. fasciulata M. B. in Armenien und",282,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23566', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23567_virtualSpan']"
346,Joele,,Franziskus Joel,Franziskus_Joel,true,über Namen,https://de.wikipedia.org/wiki/Franziskus_Joel,"Wurtzeln ) in der That gefunden werden , auch von vielen erfahrnen Medicis , als Joele in Praxi , Petræô Diſſ. Noſolog. Deckero in Com. ad Barb. Praxin , Ettmüllero in",464,ViridariumReformatum_1719_Valentini,"['RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sSpan18323', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok18324_virtualSpan']"
347,Friderichen / Pfaltzgrafen bey Rhein,persname anpassen,Friedrich III. (Pfalz),Friedrich,false,"siehe Kontext: 1. Widmung an ""Herrn Johanni Casimiro Pfalzgrafen bei Rhein""

Johann Kasimirs Eltern waren Kurfürst Friedrich III. von der Pfalz (1515–1576)","https://de.wikipedia.org/wiki/Johann_Kasimir_(Pfalz-Simmern)

https://de.wikipedia.org/wiki/Friedrich_III._(Pfalz)",in Beyern / & c. Vnd dem Durchleuchtigen / Hochgebornen Fuͤrſten vnd Herren / Herren Friderichen / Pfaltzgrafen bey Rhein / der Churfuͤrſtlichen Pfaltz Erben / vnnd Hertzogen in Beyern : Dem auch Durchleuchtigen /,NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok39_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok41_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok42_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok43_virtualSpan']"
348,Friderico II.,persname anpassen,Friedrich II. (Pfalz),Friedrich_II.,false,"Friedrich II., der Weise (1482-1556)",https://de.wikipedia.org/wiki/Friedrich_II._(Pfalz),"loͤblichen Fuͤrſten / wie auch weylandt den Durchleuchtigſten / Hochgebornen Fuͤrſten vnd Herrn / Herrn Friderico II. Herrn Ottho- ni Henrico , Herrn Friderico III vnd Herrn Ludouico alle Pfaltzgrafen bey Rhein",NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok4545_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok4546_virtualSpan']"
349,Friderico III,persname anpassen,Friedrich III. (Pfalz),Friedrich_III.,false,"siehe Kontext: 1. Widmung an ""Herrn Johanni Casimiro Pfalzgrafen bei Rhein""

Johann Kasimirs Eltern waren Kurfürst Friedrich III. von der Pfalz (1515–1576)",https://de.wikipedia.org/wiki/Friedrich_III._(Pfalz),"/ Hochgebornen Fuͤrſten vnd Herrn / Herrn Friderico II. Herrn Ottho- ni Henrico , Herrn Friderico III vnd Herrn Ludouico alle Pfaltzgrafen bey Rhein / vnnd deſz heiligen Roͤmiſchen Reichs Ertztruchſeſſen vnd",NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok4553_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok4554_virtualSpan']"
350,Friderico III.,persname anpassen,Friedrich III. (Pfalz),Friedrich_III.,false,"siehe Kontext: 1. Widmung an ""Herrn Johanni Casimiro Pfalzgrafen bei Rhein""

Johann Kasimirs Eltern waren Kurfürst Friedrich III. von der Pfalz (1515–1576)",https://de.wikipedia.org/wiki/Friedrich_III._(Pfalz),/ wie dann jhre F. G. wey⸗ landt dem Durchleuchtigſten hochgebornen Churfuͤrſten meinem gnedigſten Herrn Friderico III. E. F. G. G. G. Herren Vatter / Herren Altvatter vnd Herren Vettern zu Friderichs,NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok5957_virtualSpan', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok5958_virtualSpan']"
351,Friede⸗ rich der dritte,persname anpassen,Friedrich III. (HRR),Friedrich_III.,false,"""als Friedrich III. ab 1440 römisch-deutscher König und ab 1452 bis zu seinem Tod Kaiser des Heiligen Römischen Reiches.""",https://de.wikipedia.org/wiki/Friedrich_III._(HRR),"Erfinderin der Artemiſi_ oder Beyfuſz : Euax der Koͤnig in Arabia , vnd ſonderlich Keyser Friede⸗ rich der dritte / welcher in Erforſchung vnd Erkanntnuſz der Kraͤu⸗ ter ſo weit kommen / daſz er",NaN,HortulusSanitatis-VR_1609_Uffenbach,"['RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok3112_virtualSpan', 'RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok3113_virtualSpan', 'RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok3114_virtualSpan', 'RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok3115_virtualSpan']"
352,Galeno,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,"/ als ſie die rechte warhafftige Erkandtnuſz der Gewaͤchſz verlaſſen / vnd von Dioſcoride , Galeno vnd andern alten Griechiſchen Beſchreibern der Kreuter vnnd anderer Gewaͤchſz / getretten vnd abgefallen /",NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40164', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40165_virtualSpan']"
353,Galenus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,/ an der ſonnen / klein vnd krauſz . Sein Complexion / vnd Temperament . Galenus ſpricht / das Maioron wermet in dem drittẽ grade / vnd trucknet in dem zweyten,CCCXIII,ContrafaytKreuterbuch_1532_Brunfels,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sSpan22902', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sTok22903_virtualSpan']"
354,Galeno,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,"/ biſz auff die zeit deſz beruͤhmb⸗ ten Griechiſchen Artzet Galeni , vnd dann von Galeno an biſz auff Auicennam , Serapionem , Meſueum , Auerrhoen . Alhafarauium vnnd andere Arabiſche",NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40171', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40172_virtualSpan']"
355,Gale⸗ num,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,/ doch von diſen hernach . Wer do wil der leſe vom Wermůt den Hippo. Gale⸗ num / Paul. Aeg. Plin. lib. 27. cap. 7. et. 8. Apul. ca. 101. Oribaſium lib.,xcvi,NewKreuetterBuch_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok378_virtualSpan', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok379_virtualSpan']"
356,Galienus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,/ machet faſt wol harmen / vnd erbricht den ſtein der lenden vnd blaſſen . Galienus ſpricht / welche frawen kinder tragen / die ſollen Eppich ſamen meiden / denn daruon,NaN,ArtzneyBuchleinDerKreutter-Abrotanum_1532_Tallat,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter-Abrotanum_1532_Tallat#sSpan22622', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter-Abrotanum_1532_Tallat#sTok22623_virtualSpan']"
357,Galenus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,/ Wermůt vñ Stabwurtz oð Gertwurtz / eyner ley krafft vñ würckung haben / wie Galenus in libello de ſuccidaneis für den Wermůt Stabwurtz zů nemen befilcht / darumb die Roͤmer,xcviii,NewKreuetterBuch_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan22995', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok22996_virtualSpan']"
358,maiſter Galienus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,. Aerma ara bice . latine Backara . vel Nardus agreſtis . ¶ Der maiſter Galienus vnd ander mai ſter in dem . vj. bůch genant ſimpli cium farmaciarum in,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok5520_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok5521_virtualSpan']"
359,maiſter Galienꝰ,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,. Arabice vero laeg vel hol⸗ hegi vel naeg vel bogog vel zweg ¶ Der maiſter Galienꝰ in dẽ . viij. bůch genãt . ſimpliciũ farmacia_ in dem capitel . Acoruſ ſpricht,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok6479_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok6480_virtualSpan']"
360,Galienus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,¶ Die wurczel hat faſt ain gůten gerauch vnd iſt haiſſer natur ¶ Auicenna vnd Galienus die maiſter ſprechen . dz haſelwur cze tugent hab an der wurczel vñ nit an,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sSpan24349', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok24350_virtualSpan']"
361,GA- LENI,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,"Agrimonia . Gall. Agrimoine . Belg. Agremonie . 1. Dieſes iſt das Eupatorium DIOSCORIDIS , GA- LENI und der alten Griechen ; es waͤchſt bey zwey Schuh hoch , hat ſo genannte",NaN,BlackwellischesKraeuterbuch_1750_Blackwell,"['RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sTok2346_virtualSpan', 'RIDGES_Herbology_Version9.0/BlackwellischesKraeuterbuch_1750_Blackwell#sTok2347_virtualSpan']"
362,Galenus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,als die ein nammen etwan gehebt / für alle kranckheyten darmit zůheylen / dann Galenus merckliche ding darmit auſzgericht / vnd auch einer von den Alten ein bůch daruon geſchriben,CCLXVII,ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sSpan24704', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sTok24705_virtualSpan']"
363,er,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,andern grad . vnd Auicenna Se⸗ rapio Plateariꝰ Diaſcorides ſind diſz auch bewaͤren ¶ Jtem er ſpri⸗ cht das die wurczel võ den gelbẽ lilyen mer krafft in in haben wañ,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sSpan24363', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok24364_virtualSpan']"
364,Galeni,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,Apulcius cap. 10. vnd 11. vnd 12. wo man aber der alten geſchrifft Dioſc. vñ Galeni beſicht / würt man nur zwo Artemiſias leſen / wiewol in Dioſc. das eyn caput,xcix,NewKreuetterBuch_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan23010', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok23011_virtualSpan']"
365,Galenus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,"auf Teutſch Bathengel genannt / an einem Faden am Halſe getragen : Und ſchreibet gedachter Galenus , daſz ein Kind der fallenden Sucht ſo lange erledi⸗ get geweſen / als lange",311,ThesaurusSanitatis-304-321_1673_Nasser,"['RIDGES_Herbology_Version9.0/ThesaurusSanitatis-304-321_1673_Nasser#sSpan27277', 'RIDGES_Herbology_Version9.0/ThesaurusSanitatis-304-321_1673_Nasser#sTok27278_virtualSpan']"
366,Galienus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,baide gar gern an den ſtainegketẽ enden vñ auch an den kalen bergen . ¶ Galienus in dem . vj. bůch genant ſimpliciuz farmacarum in dem capitel Ana⸗ gallus ſpricht,NaN,GartDerGesundheit-c23-33_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sSpan24248', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok24249_virtualSpan']"
367,Galenus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,bleiben / aber im Herbſt ſo werden ſie bleichrot . Die natur vnd complexion . Galenus hat das Aron im erſten grad warm vnnd trucken geſetzt . Aber das iſt von,NaN,NewKreuterbuch-c19-25_1543_Fuchs,"['RIDGES_Herbology_Version9.0/NewKreuterbuch-c19-25_1543_Fuchs#sSpan20307', 'RIDGES_Herbology_Version9.0/NewKreuterbuch-c19-25_1543_Fuchs#sTok20308_virtualSpan']"
368,galienus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,blůmen das ander gellb das drit purper farb Das kraut iſt heÿſz vnd trucken als galienus ſpricht vnd geleicht der roſen an vil krefften ⸗ Es vertreÿbt die heyſz⸗ ſen apoſtem,NaN,BuchDerNatur_1482_vonMegenberg,"['RIDGES_Herbology_Version9.0/BuchDerNatur_1482_vonMegenberg#sSpan27229', 'RIDGES_Herbology_Version9.0/BuchDerNatur_1482_vonMegenberg#sTok27230_virtualSpan']"
369,Galenus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,Complexion . Jſt kalter vnnd truckner natur im erſten grade . Galenus ſpricht / das ſolich gleiche kraͤfft haben mit dem Lattich . Es iſt auch wol,CCLXXXVI,ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels#sSpan27661', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels#sTok27662_virtualSpan']"
370,maiſter Galienus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,das brech en ˖ genannt vomitum ˖ vnd oͤffnet den zerſchwollen magen ˖ ¶ Der maiſter Galienus in dem bůch ge nannt de agricultura ſpricht ˖ das eppichſamen bring luſt den man⸗,NaN,GartDerGesundheit_1487_vonCuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok4082_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok4083_virtualSpan']"
371,maiſter Galienꝰ,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,das kraut geſtoſſen / vnd den ſafft ge⸗ truncken benimet die peſtilencze . ¶ Der maiſter Galienꝰ in ſeinem anðn bůch genãt . de cibis ſpricht das aron genüczt in ð koſt,NaN,GartDerGesundheit-c15-23_1487_Cuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok4460_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok4461_virtualSpan']"
372,Galienus,,Galenos,Galenos,true,über Name,https://de.wikipedia.org/wiki/Galenos,Das vierd Capitel ALliũ latine ˖ Scordon vel ſtordeon grece ˖ Thaum a rabice . Galienus ſprichet dz knoblauch ſei haiſz vñ trucken in dem dritten grad ¶ Platearius vñ ander,NaN,GartDerGesundheit_1487_vonCuba,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sSpan24325', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok24326_virtualSpan']"
